ano;trim;geo;cod-ca;ca;cod-prv;prv;viv-num;viv-imp;viv-pm2;gar-num;gar-imp;gar-pm2;tras-num;tras-imp;tras-pm2;
2011;1;Provincia;8;Castilla-La Mancha;16;Cuenca;1666;110873;1020,68;465;10580;777,36;106;5437;870,66;
2011;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;3206;159313;1439,49;1000;11838;764,30;298;4097;713,23;
2011;1;Provincia;8;Castilla-La Mancha;45;Toledo;7025;132877;1140,08;1523;12600;895,88;550;5986;1027,75;
2011;1;Comunidad;9;Cataluña;98;CATALUÑA;58402;220023;2550,75;33420;17345;1304,01;5269;5563;1034,05;
2011;1;Provincia;9;Cataluña;8;Barcelona;39218;244077;2868,88;23315;19047;1454,74;3548;6234;1137,64;
2011;1;Provincia;9;Cataluña;17;Girona;7818;195329;2142,92;4359;15455;1083,65;496;5104;906,13;
2011;1;Provincia;9;Cataluña;25;Lleida;3541;151957;1621,51;2465;13159;966,52;648;3425;816,22;
2011;1;Provincia;9;Cataluña;43;Tarragona;7825;155020;1787,67;3281;12923;960,94;577;4707;815,62;
2011;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;59158;142663;1494,99;25781;14517;1097,51;6088;4690;816,18;
2011;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;25905;129613;1413,46;10641;12845;910,70;2146;4622;740,94;
2011;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;7522;141114;1610,27;3542;11146;929,97;1085;3441;702,02;
2011;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;25731;157181;1545,68;11598;16826;1301,53;2857;5159;908,27;
2011;1;Comunidad;11;Extremadura;98;EXTREMADURA;10134;99629;949,50;2585;13159;764,88;953;5513;702,58;
2011;1;Provincia;11;Extremadura;6;Badajoz;6234;94259;888,96;1538;12303;689,13;568;4823;693,70;
2011;1;Provincia;11;Extremadura;10;Cáceres;3900;108049;1044,42;1047;14488;882,44;385;6590;716,42;
2011;1;Comunidad;12;Galicia;98;GALICIA;23434;130979;1561,07;13281;14273;1113,76;4510;4779;942,65;
2011;1;Provincia;12;Galicia;15;A Coruña;10614;132858;1622,67;5395;13974;1098,68;1813;4823;966,35;
2011;1;Provincia;12;Galicia;27;Lugo;3407;115768;1415,25;1954;14744;1144,36;596;6064;1013,91;
2011;1;Provincia;12;Galicia;32;Ourense;2889;108461;1108,03;1939;10815;783,19;747;3602;901,40;
2011;1;Provincia;12;Galicia;36;Pontevedra;6524;142698;1688,04;3993;16232;1290,10;1354;4926;905,05;
2011;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;63026;253901;2706,16;30375;21139;1444,91;2993;7958;1329,20;
2011;1;Provincia;13;Comunidad de Madrid;28;Madrid;63026;253901;2706,16;30375;21139;1444,91;2993;7958;1329,20;
2011;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;16289;124305;1293,46;6523;14833;866,04;1301;3769;695,60;
2011;1;Provincia;14;Región de Murcia;30;Murcia;16289;124305;1293,46;6523;14833;866,04;1301;3769;695,60;
2011;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;5001;178089;1825,75;1554;17403;1181,87;677;7720;1083,16;
2011;1;Provincia;15;C. Foral de Navarra;31;Navarra;5001;178089;1825,75;1554;17403;1181,87;677;7720;1083,16;
2011;1;Comunidad;16;País Vasco;98;PAÍS VASCO;19190;261142;3134,57;10950;29678;1841,79;3096;10973;1566,04;
2011;1;Provincia;16;País Vasco;1;Araba / Álava;4605;203006;2249,77;1358;21901;1427,45;148;8727;1181,56;
2011;1;Provincia;16;País Vasco;20;Gipuzkoa;5311;280915;3492,24;3697;27773;1531,77;879;10902;1524,54;
2011;1;Provincia;16;País Vasco;48;Bizkaia;9274;260041;3086,02;5895;32236;2137,52;2069;11119;1604,04;
2011;1;Comunidad;17;La Rioja;98;LA RIOJA;4333;161893;1786,04;1649;15588;1058,11;286;4832;590,99;
2011;1;Provincia;17;La Rioja;26;La Rioja;4333;161893;1786,04;1649;15588;1058,11;286;4832;590,99;
2011;1;Comunidad;18;Ceuta;98;CEUTA;454;161367;1862,95;304;19190;1299,69;69;5884;938,05;
2011;1;Provincia;18;Ceuta;51;Ceuta;454;161367;1862,95;304;19190;1299,69;69;5884;938,05;
2011;1;Comunidad;19;Melilla;98;MELILLA;761;138770;1450,98;184;15429;810,57;45;4933;765,04;
2011;1;Provincia;19;Melilla;52;Melilla;761;138770;1450,98;184;15429;810,57;45;4933;765,04;
2011;2;Nacional;99;ESPAÑA;99;ESPAÑA;427299;171580;1863,08;194880;17032;1167,84;41381;5837;974,02;
2011;2;Comunidad;1;Andalucía;98;ANDALUCÍA;81453;144300;1459,02;33662;15792;924,07;6654;6057;905,81;
2011;2;Provincia;1;Andalucía;4;Almería;9254;120970;1382,65;4325;11807;766,10;621;4038;720,14;
2011;2;Provincia;1;Andalucía;11;Cádiz;10524;155605;1615,14;3549;16835;1011,09;656;7926;975,37;
2011;2;Provincia;1;Andalucía;14;Córdoba;5276;135711;1307,70;2883;16733;842,49;506;7290;1001,06;
2011;2;Provincia;1;Andalucía;18;Granada;9083;126407;1262,18;4190;14517;792,72;851;4768;755,49;
2011;2;Provincia;1;Andalucía;21;Huelva;5111;126595;1337,56;1634;13199;892,65;290;4455;798,66;
2011;2;Provincia;1;Andalucía;23;Jaén;4332;99709;924,03;1542;13556;867,06;441;4545;747,67;
2011;2;Provincia;1;Andalucía;29;Málaga;22014;172806;1696,40;10712;17106;952,53;2474;6471;902,76;
2011;2;Provincia;1;Andalucía;41;Sevilla;15859;142603;1407,82;4827;18343;1149,96;815;6634;1216,48;
2011;2;Comunidad;2;Aragón;98;ARAGÓN;11805;169857;1996,12;5695;18520;1309,98;2081;5453;957,76;
2011;2;Provincia;2;Aragón;22;Huesca;1973;146858;1711,19;1075;14702;1021,24;527;3917;704,06;
2011;2;Provincia;2;Aragón;44;Teruel;1220;117534;1182,49;439;13667;988,94;171;3833;674,01;
2011;2;Provincia;2;Aragón;50;Zaragoza;8612;182664;2176,05;4181;19905;1410,61;1383;6254;1092,37;
2011;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;9763;141634;1728,45;5490;15061;1066,03;1515;4730;884,95;
2011;2;Provincia;3;Principado de Asturias;33;Asturias;9763;141634;1728,45;5490;15061;1066,03;1515;4730;884,95;
2011;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;9516;208638;2026,90;5155;17637;1374,32;937;4529;939,65;
2011;2;Provincia;4;Illes Balears;7;Illes Balears;9516;208638;2026,90;5155;17637;1374,32;937;4529;939,65;
2011;2;Comunidad;5;Canarias;98;CANARIAS;17932;128294;1562,05;6590;13723;990,94;1223;4838;846,61;
2011;2;Provincia;5;Canarias;35;Las Palmas;9442;124669;1564,53;3078;15631;1136,91;700;5389;936,11;
2011;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;8490;132382;1559,26;3512;12059;863,61;523;4080;723,48;
2011;2;Comunidad;6;Cantabria;98;CANTABRIA;7551;168664;1978,94;3515;18308;1114,82;834;6205;993,73;
2011;2;Provincia;6;Cantabria;39;Cantabria;7551;168664;1978,94;3515;18308;1114,82;834;6205;993,73;
2011;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;23378;139285;1393,17;10549;15064;1058,84;2624;4973;890,77;
2011;2;Provincia;7;Castilla y León;5;Ávila;1854;118566;1117,95;576;11293;734,75;312;4583;919,27;
2011;2;Provincia;7;Castilla y León;9;Burgos;3564;146326;1518,12;1734;17962;1278,20;557;6191;1019,43;
2011;2;Provincia;7;Castilla y León;24;León;4050;124121;1252,25;1930;10524;804,55;237;4367;850,35;
2011;2;Provincia;7;Castilla y León;34;Palencia;1630;129575;1274,41;552;18185;1167,92;258;5874;1078,57;
2011;2;Provincia;7;Castilla y León;37;Salamanca;3151;145073;1441,47;1697;17636;1156,38;259;4733;833,70;
2011;2;Provincia;7;Castilla y León;40;Segovia;1741;150771;1404,25;564;13317;990,27;203;3591;682,35;
2011;2;Provincia;7;Castilla y León;42;Soria;996;133741;1434,68;476;13289;860,24;85;4034;619,12;
2011;2;Provincia;7;Castilla y León;47;Valladolid;4878;159672;1612,19;2451;16403;1186,03;562;4922;888,96;
2011;2;Provincia;7;Castilla y León;49;Zamora;1514;110622;1098,14;569;12145;894,26;151;3373;610,69;
2011;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;19578;129678;1186,92;6298;12857;879,64;1957;5264;873,86;
2011;2;Provincia;8;Castilla-La Mancha;2;Albacete;3564;130853;1221,81;1569;15041;1042,26;475;4569;760,14;
2011;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;4596;102704;1067,51;1876;11573;772,05;551;6509;1124,16;
2011;2;Provincia;8;Castilla-La Mancha;16;Cuenca;1500;105294;957,81;414;10318;748,59;91;5343;829,40;
2011;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;3174;158580;1442,65;963;12769;764,83;280;4384;730,67;
2011;2;Provincia;8;Castilla-La Mancha;45;Toledo;6744;136921;1159,59;1476;13094;974,63;560;5157;819,50;
2011;2;Comunidad;9;Cataluña;98;CATALUÑA;55575;215122;2494,53;31032;17031;1282,16;4942;5481;1017,58;
2011;2;Provincia;9;Cataluña;8;Barcelona;37148;237695;2796,85;21587;18730;1432,49;3186;6233;1147,38;
2011;2;Provincia;9;Cataluña;17;Girona;7506;195708;2130,33;3982;15014;1056,08;501;4826;846,23;
2011;2;Provincia;9;Cataluña;25;Lleida;3322;148386;1590,76;2263;13202;965,27;576;3488;761,04;
2011;2;Provincia;9;Cataluña;43;Tarragona;7599;151480;1754,10;3200;12598;937,17;679;4346;787,21;
2011;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;56159;139992;1467,54;24214;14264;1084,19;5797;4599;806,45;
2011;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;24976;128219;1400,47;10104;12723;912,01;2019;4470;740,06;
2011;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;7259;139214;1582,95;3421;10704;886,87;1065;3305;645,88;
2011;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;23924;153653;1503,34;10689;16609;1293,72;2713;5144;910,91;
2011;2;Comunidad;11;Extremadura;98;EXTREMADURA;9790;100244;927,95;2459;12972;764,00;872;5468;681,20;
2011;2;Provincia;11;Extremadura;6;Badajoz;6017;92385;874,52;1465;12044;686,22;493;4815;687,31;
2011;2;Provincia;11;Extremadura;10;Cáceres;3773;112317;1010,03;994;14404;884,06;379;6389;672,60;
2011;2;Comunidad;12;Galicia;98;GALICIA;21677;130148;1552,80;12202;14065;1102,68;4180;4813;923,31;
2011;2;Provincia;12;Galicia;15;A Coruña;9777;131990;1609,94;4933;13512;1064,33;1672;4700;913,09;
2011;2;Provincia;12;Galicia;27;Lugo;3014;114030;1393,47;1763;14493;1123,86;548;6245;1007,96;
2011;2;Provincia;12;Galicia;32;Ourense;2700;105396;1089,49;1719;10478;771,56;718;3570;866,61;
2011;2;Provincia;12;Galicia;36;Pontevedra;6186;142798;1691,75;3787;16291;1300,73;1242;5179;938,81;
2011;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;60226;247312;2657,12;28255;20816;1409,51;2767;7950;1321,02;
2011;2;Provincia;13;Comunidad de Madrid;28;Madrid;60226;247312;2657,12;28255;20816;1409,51;2767;7950;1321,02;
2011;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;15265;121620;1281,87;5750;14574;858,37;1000;3929;753,83;
2011;2;Provincia;14;Región de Murcia;30;Murcia;15265;121620;1281,87;5750;14574;858,37;1000;3929;753,83;
2011;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4502;177234;1806,40;1415;17008;1159,25;639;7491;1081,01;
2011;2;Provincia;15;C. Foral de Navarra;31;Navarra;4502;177234;1806,40;1415;17008;1159,25;639;7491;1081,01;
2011;2;Comunidad;16;País Vasco;98;PAÍS VASCO;17879;259426;3110,20;10362;29586;1848,20;2972;10800;1534,21;
2011;2;Provincia;16;País Vasco;1;Araba / Álava;3960;206015;2276,21;1204;22913;1480,58;134;7795;1058,97;
2011;2;Provincia;16;País Vasco;20;Gipuzkoa;4985;281793;3492,24;3398;27352;1529,54;846;11152;1552,95;
2011;2;Provincia;16;País Vasco;48;Bizkaia;8934;257051;3055,07;5760;32122;2130,21;1992;10788;1548,43;
2011;2;Comunidad;17;La Rioja;98;LA RIOJA;4180;160991;1755,33;1759;15656;1060,87;284;4502;599,28;
2011;2;Provincia;17;La Rioja;26;La Rioja;4180;160991;1755,33;1759;15656;1060,87;284;4502;599,28;
2011;2;Comunidad;18;Ceuta;98;CEUTA;401;166663;1819,40;269;19856;1330,85;54;5170;918,14;
2011;2;Provincia;18;Ceuta;51;Ceuta;401;166663;1819,40;269;19856;1330,85;54;5170;918,14;
2011;2;Comunidad;19;Melilla;98;MELILLA;669;155980;1578,35;209;16859;896,23;49;4559;723,70;
2011;2;Provincia;19;Melilla;52;Melilla;669;155980;1578,35;209;16859;896,23;49;4559;723,70;
2011;3;Nacional;99;ESPAÑA;99;ESPAÑA;387558;167193;1818,36;170768;16639;1144,05;36674;5694;953,97;
2011;3;Comunidad;1;Andalucía;98;ANDALUCÍA;75434;140571;1426,38;29760;15555;914,39;6213;5891;880,58;
2011;3;Provincia;1;Andalucía;4;Almería;9432;114946;1339,64;3564;10887;709,19;555;3946;655,99;
2011;3;Provincia;1;Andalucía;11;Cádiz;9582;149548;1552,99;3322;16900;1026,99;587;7237;951,53;
2011;3;Provincia;1;Andalucía;14;Córdoba;4861;132148;1276,19;2362;16716;844,89;481;7163;987,04;
2011;3;Provincia;1;Andalucía;18;Granada;8302;124123;1257,53;3602;14354;796,06;779;5315;739,45;
2011;3;Provincia;1;Andalucía;21;Huelva;4979;122274;1342,94;1853;12961;860,40;383;4644;813,96;
2011;3;Provincia;1;Andalucía;23;Jaén;4159;97228;895,99;1460;13712;889,77;457;4275;694,94;
2011;3;Provincia;1;Andalucía;29;Málaga;19913;171727;1663,12;9212;16731;928,61;2265;6153;876,23;
2011;3;Provincia;1;Andalucía;41;Sevilla;14206;140048;1394,67;4385;18503;1154,13;706;6724;1229,77;
2011;3;Comunidad;2;Aragón;98;ARAGÓN;10016;164429;1950,75;4900;18980;1371,11;1848;5121;885,30;
2011;3;Provincia;2;Aragón;22;Huesca;1854;141291;1621,33;864;14404;983,77;457;3852;683,04;
2011;3;Provincia;2;Aragón;44;Teruel;1025;102282;1067,38;380;12207;973,55;119;3628;630,44;
2011;3;Provincia;2;Aragón;50;Zaragoza;7137;177467;2136,22;3656;20605;1494,23;1272;5735;984,74;
2011;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;8457;133880;1632,12;4614;14296;1017,57;1276;5641;1049,52;
2011;3;Provincia;3;Principado de Asturias;33;Asturias;8457;133880;1632,12;4614;14296;1017,57;1276;5641;1049,52;
2011;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;8749;205715;1995,66;4503;17140;1352,80;781;4300;912,71;
2011;3;Provincia;4;Illes Balears;7;Illes Balears;8749;205715;1995,66;4503;17140;1352,80;781;4300;912,71;
2011;3;Comunidad;5;Canarias;98;CANARIAS;17348;127593;1543,17;6372;13216;948,99;1132;4794;855,11;
2011;3;Provincia;5;Canarias;35;Las Palmas;9131;125094;1560,32;3046;14914;1081,80;643;5299;939,37;
2011;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;8217;130520;1523,10;3326;11686;829,21;489;4083;736,12;
2011;3;Comunidad;6;Cantabria;98;CANTABRIA;7006;164653;1893,60;3224;18054;1091,50;768;6272;960,33;
2011;3;Provincia;6;Cantabria;39;Cantabria;7006;164653;1893,60;3224;18054;1091,50;768;6272;960,33;
2011;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;20849;132397;1335,04;9153;14908;1044,90;2209;4895;875,12;
2011;3;Provincia;7;Castilla y León;5;Ávila;1632;110341;1077,04;553;10585;752,74;274;4631;987,30;
2011;3;Provincia;7;Castilla y León;9;Burgos;3325;141697;1463,82;1514;18005;1237,67;483;5842;933,01;
2011;3;Provincia;7;Castilla y León;24;León;3488;118038;1191,34;1585;10312;772,03;190;3851;818,14;
2011;3;Provincia;7;Castilla y León;34;Palencia;1477;123436;1246,70;510;18550;1312,75;256;6107;1109,95;
2011;3;Provincia;7;Castilla y León;37;Salamanca;2835;139093;1389,98;1465;16201;1048,52;229;4770;862,10;
2011;3;Provincia;7;Castilla y León;40;Segovia;1420;139340;1265,90;390;11879;835,72;115;3775;663,66;
2011;3;Provincia;7;Castilla y León;42;Soria;958;124639;1354,68;417;13437;851,83;70;4192;613,52;
2011;3;Provincia;7;Castilla y León;47;Valladolid;4318;152413;1564,86;2138;17175;1235,80;413;4973;867,78;
2011;3;Provincia;7;Castilla y León;49;Zamora;1396;107681;1083,12;581;12062;919,63;179;2798;548,92;
2011;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;17280;124369;1151,09;5401;12589;856,17;1568;4742;795,14;
2011;3;Provincia;8;Castilla-La Mancha;2;Albacete;2870;119897;1138,91;1140;14960;1042,03;340;4505;754,35;
2011;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;3738;101436;1012,75;1642;11497;743,43;432;4858;899,89;
2011;3;Provincia;8;Castilla-La Mancha;16;Cuenca;1254;99585;920,31;344;10255;738,96;64;6058;917,38;
2011;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;2921;154758;1470,18;873;13263;764,02;243;4229;690,94;
2011;3;Provincia;8;Castilla-La Mancha;45;Toledo;6497;128200;1111,79;1402;12332;952,41;489;4937;776,96;
2011;3;Comunidad;9;Cataluña;98;CATALUÑA;50666;209046;2421,04;27865;16562;1251,40;4631;5237;981,24;
2011;3;Provincia;9;Cataluña;8;Barcelona;33298;231017;2711,25;19288;18245;1405,06;2907;6084;1116,45;
2011;3;Provincia;9;Cataluña;17;Girona;7016;191282;2086,51;3515;14636;1029,28;453;4526;831,37;
2011;3;Provincia;9;Cataluña;25;Lleida;2992;145771;1571,23;1905;12515;921,03;558;3347;718,44;
2011;3;Provincia;9;Cataluña;43;Tarragona;7360;149685;1743,09;3157;12744;931,46;713;3971;769,96;
2011;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;51409;135617;1427,04;20620;13731;1051,82;5122;4383;783,06;
2011;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;23132;125554;1367,82;8808;12210;885,88;1854;4385;748,00;
2011;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;6690;131641;1520,62;2756;10556;872,08;824;3345;609,87;
2011;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;21587;149343;1463,70;9056;16117;1267,16;2444;4705;862,10;
2011;3;Comunidad;11;Extremadura;98;EXTREMADURA;8980;99815;892,13;2189;12148;709,12;742;4470;644,25;
2011;3;Provincia;11;Extremadura;6;Badajoz;5525;87548;823,55;1265;12189;696,72;390;4207;667,11;
2011;3;Provincia;11;Extremadura;10;Cáceres;3455;117665;991,92;924;12090;726,52;352;4773;617,95;
2011;3;Comunidad;12;Galicia;98;GALICIA;18076;127456;1513,23;10352;13954;1097,47;3438;4669;908,55;
2011;3;Provincia;12;Galicia;15;A Coruña;7890;128781;1558,88;4060;13514;1061,37;1318;4641;911,25;
2011;3;Provincia;12;Galicia;27;Lugo;2547;107272;1338,73;1409;13204;1053,08;458;5965;995,34;
2011;3;Provincia;12;Galicia;32;Ourense;2230;103720;1069,66;1400;10174;754,14;565;3025;795,45;
2011;3;Provincia;12;Galicia;36;Pontevedra;5409;141622;1664,44;3483;16477;1311,69;1097;5142;936,14;
2011;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;55046;243142;2625,09;24853;20203;1364,24;2496;8045;1320,50;
2011;3;Provincia;13;Comunidad de Madrid;28;Madrid;55046;243142;2625,09;24853;20203;1364,24;2496;8045;1320,50;
2011;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;13289;117017;1253,16;4975;13517;821,03;934;3682;709,40;
2011;3;Provincia;14;Región de Murcia;30;Murcia;13289;117017;1253,16;4975;13517;821,03;934;3682;709,40;
2011;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4296;171236;1731,65;1257;16776;1159,49;568;7484;1096,96;
2011;3;Provincia;15;C. Foral de Navarra;31;Navarra;4296;171236;1731,65;1257;16776;1159,49;568;7484;1096,96;
2011;3;Comunidad;16;País Vasco;98;PAÍS VASCO;16317;257954;3072,65;8663;29194;1833,77;2607;10515;1480,41;
2011;3;Provincia;16;País Vasco;1;Araba / Álava;3740;201171;2205,59;1015;23057;1483,44;92;7856;987,18;
2011;3;Provincia;16;País Vasco;20;Gipuzkoa;4748;271807;3354,22;2896;27365;1548,16;717;10697;1491,96;
2011;3;Provincia;16;País Vasco;48;Bizkaia;7829;261351;3084,06;4752;31350;2088,29;1798;10525;1491,59;
2011;3;Comunidad;17;La Rioja;98;LA RIOJA;3363;153491;1689,06;1566;15473;1068,43;218;5183;653,20;
2011;3;Provincia;17;La Rioja;26;La Rioja;3363;153491;1689,06;1566;15473;1068,43;218;5183;653,20;
2011;3;Comunidad;18;Ceuta;98;CEUTA;382;175915;1864,85;280;20239;1368,56;61;5288;949,06;
2011;3;Provincia;18;Ceuta;51;Ceuta;382;175915;1864,85;280;20239;1368,56;61;5288;949,06;
2011;3;Comunidad;19;Melilla;98;MELILLA;595;169076;1678,84;221;17881;945,34;62;4787;687,61;
2011;3;Provincia;19;Melilla;52;Melilla;595;169076;1678,84;221;17881;945,34;62;4787;687,61;
2011;4;Nacional;99;ESPAÑA;99;ESPAÑA;370204;166893;1806,33;162845;16647;1140,80;34641;5547;928,29;
2011;4;Comunidad;1;Andalucía;98;ANDALUCÍA;73207;142871;1435,81;27774;15802;925,31;6060;5772;857,61;
2011;4;Provincia;1;Andalucía;4;Almería;9405;112697;1321,27;3239;11026;717,02;527;4230;680,89;
2011;4;Provincia;1;Andalucía;11;Cádiz;9101;150696;1526,63;2891;16296;950,84;624;6428;893,07;
2011;4;Provincia;1;Andalucía;14;Córdoba;4657;131012;1284,50;2119;17136;874,30;510;6939;940,33;
2011;4;Provincia;1;Andalucía;18;Granada;8044;123809;1258,08;3463;14676;813,64;767;5250;726,50;
2011;4;Provincia;1;Andalucía;21;Huelva;4676;120310;1328,41;1882;13395;883,11;388;4705;786,05;
2011;4;Provincia;1;Andalucía;23;Jaén;3974;123507;1039,14;1482;13686;893,74;463;4212;684,39;
2011;4;Provincia;1;Andalucía;29;Málaga;19695;176975;1701,96;8270;17562;979,32;2059;6111;866,02;
2011;4;Provincia;1;Andalucía;41;Sevilla;13655;137956;1371,20;4428;18354;1128,16;722;6604;1176,21;
2011;4;Comunidad;2;Aragón;98;ARAGÓN;9336;161989;1915,97;4633;18985;1383,11;1744;4959;880,09;
2011;4;Provincia;2;Aragón;22;Huesca;1777;139747;1592,83;820;14400;986,33;401;3678;638,12;
2011;4;Provincia;2;Aragón;44;Teruel;995;105156;1097,04;362;12517;955,21;127;4203;657,61;
2011;4;Provincia;2;Aragón;50;Zaragoza;6564;175125;2105,92;3451;20678;1516,82;1216;5464;984,05;
2011;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;8048;134376;1626,64;4582;14141;1010,66;1259;5536;1015,05;
2011;4;Provincia;3;Principado de Asturias;33;Asturias;8048;134376;1626,64;4582;14141;1010,66;1259;5536;1015,05;
2011;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;8474;211216;2000,67;4087;14960;1177,48;813;4364;877,17;
2011;4;Provincia;4;Illes Balears;7;Illes Balears;8474;211216;2000,67;4087;14960;1177,48;813;4364;877,17;
2011;4;Comunidad;5;Canarias;98;CANARIAS;16253;127374;1541,19;6182;13394;955,26;1102;4396;825,00;
2011;4;Provincia;5;Canarias;35;Las Palmas;8643;124467;1560,56;2959;14942;1085,22;562;4549;861,96;
2011;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;7610;130772;1518,54;3223;12090;845,82;540;4238;786,84;
2011;4;Comunidad;6;Cantabria;98;CANTABRIA;6502;162146;1860,64;3132;17490;1058,16;768;6395;947,58;
2011;4;Provincia;6;Cantabria;39;Cantabria;6502;162146;1860,64;3132;17490;1058,16;768;6395;947,58;
2011;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;20171;131534;1321,42;8974;15170;1067,95;2137;4875;882,14;
2011;4;Provincia;7;Castilla y León;5;Ávila;1650;105506;1050,57;616;10193;732,51;274;4409;957,56;
2011;4;Provincia;7;Castilla y León;9;Burgos;3160;142529;1478,93;1585;18146;1246,38;404;6006;963,20;
